number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
838,依隨他人意見應和之。[例]大家與他所見略同，於是紛紛附和他的提議。,附和,"To echo or agree with someone, usually in a superficial or uncritical manner.",依隨他人的意見，表示同意或支持。,在會議上，大家都附和了那位經理的提議，表示支持他的計畫。 / 老師介紹新政策時，這位學生也附和著說，這樣的改變非常好。 / 他經常附和朋友的話，所以讓人覺得他沒有自己的意見。 / 在家庭聚會上，親戚們附和著分享自己的旅行故事，氣氛十分熱鬧。 / 他對於群體的看法經常附和，這使得他的觀點不易被人記住。 / 在討論中，許多人附和了專家的觀點，認為這樣的分析很有道理。 / 每當有人提出新想法時，她總是熱情地附和，鼓勵大家一起參與討論。 / 在社交場合，很多人附和著聊天，營造出輕鬆愉快的氛圍。 / 他附和著同事們的意見，這讓團隊的合作變得更加順利。 / 當聽到朋友的音樂推薦時，她也附和表示，非常喜歡那首歌。 / 眾人在宴會上附和著舊友的笑話，讓整個場景充滿了歡笑和温暖。,vp-t,附和別人 / 附和意見 / 附和提議 / 大家（的）附和 / 幸福（的）附和 / 眾口（附和） / 機巧的附和 / 各自附和 / 心聲（附和）出來 / 提議（附和）起來
839,腐朽潰爛變質。[例]路邊的垃圾久未清除，已經腐化發臭。,腐化,"To decay, rot, or become corrupt; to undergo deterioration or decomposition.",物體因時間或環境影響而變得腐朽、潰爛或變質。,長時間未清理的食物冷藏室，容易導致食物腐化發臭。 / 這個社區的公共設施若不定期維護，將逐漸腐化影響居民的生活品質。 / 當食物因保存不當而腐化時，應立即丟棄以避免影響健康。 / 檢查廚房裡的食材，如果有腐化現象，必須馬上處理掉。 / 堆積的垃圾未及時清理，讓周圍的環境出現腐化的氣味。 / 腐化問題經常影響到農產品的銷售，農民需要尋找有效的方法來延長保存期限。 / 當水果放置太久時，會開始出現腐化的跡象，應該及時食用或處理。  / 如果不注意水管的維護，長期的潮濕環境容易導致材料的腐化。  / 每當看到食物因為過期而腐化，我都感到非常浪費，心裡十分不忍。  / 經過一段時間的放置，這些盒裝食品如果沒有妥善冷藏，就可能出現腐化的情況。  / 檢查食品包裝上是否有腐化的跡象，這樣才能確保食用的安全。,vp-i/N,腐化問題 / 腐化現象 / 防止腐化的方法 / 腐化的材料 / 腐化的食品 / 腐化速度 / 腐化情形 / 腐化影響 / 檢查腐化情況 / 預防腐化問題
839,沉迷於物質享受而不思振作。[例]他自從繼承家產之後，生活日漸奢靡腐化。,腐化,To indulge in corruption and decadence; to become morally depraved due to excessive indulgence.,沉迷於物質享受而不思振作。,政府應該加強監管，以防止官員的腐化影響民主制度。 / 表面上看，這個社會繁榮富強，實際上卻潛藏著腐化的危機。 / 透過教育，我們希望能培養出不易受到腐化的年輕一代。 / 在歷史上，許多帝國的衰亡都是因為權力的腐化而導致的。 / 媒體的報導揭露了企業內部的腐化現象，引發了社會的廣泛關注。 / 這個城市的某些區域因貪污和腐化而陷入無法治理的困境。 / 專家指出，腐化的權力結構會導致民眾對政府的不信任。 / 為了重建公信力，政府必須採取措施來治理腐化的問題。 / 許多藝術作品在探討權力腐化的主題，反映了社會的陰暗面。 / 這部電影以驚悚的情節描繪了腐化官員的黑暗世界，讓觀眾深思。 / 腐化的現象不僅影響經濟發展，還對社會道德造成了嚴重損害。,vp-i/N,腐化的生活 / 腐化的社會 / 腐化的品德 / 腐化的現象 / 腐化的影響 / 防止腐化 / 受到腐化 / 走向腐化 / 避免腐化 / 引致腐化
840,死後又活過來。[例]基督教《聖經》中的記載，耶穌死後三天復活，顯現神蹟。,復活,To come back to life after death.,死後再一次活過來。,在耶穌的故事中，復活象徵著希望和重生。 / 傳說中的英雄經過重重考驗後，終於實現了復活的願望。 / 古代的神話中，經常出現死亡與復活相連的情節。 / 復活的概念不僅存在於宗教中，也影響了許多文學作品。 / 在這部電影裡，主角經歷了一次奇妙的復活，讓觀眾感受到生命的珍貴。 / 經歷復活的過程，讓他學會珍惜生命中的每一刻。 / 在這個故事裡，動物們透過彼此的支持與愛，實現了心靈上的復活。 / 復活的信仰激勵著追隨者，使他們在困境中找到力量。 / 在文化節上，表演者們用舞蹈展現了古老傳說中的復活故事。 / 這首歌曲描繪了失去與復活之間的情感交織，深深打動了聽眾。 / 每年的春天，花朵的綻放似乎象徵著自然的復活和新生。,vp-i,一次復活 / 生命的復活 / 精神的復活 / 希望的復活 / 復活的過程 / 經歷復活 / 追求復活 / 復活信仰 / 復活的希望 / 死而復生的故事
840,已經沉寂、廢棄的事物，又出現生機。[例]敗部復活,復活,To revive or bring back to life; to restore something that was once abandoned or silent.,指已經沉寂或廢棄的事物重新出現生機或活力。,經過幾年的努力，這個老品牌終於在市場上復活了。 / 在經典電影的重拍潮中，許多老角色再次復活，帶給觀眾新鮮感。 / 隨著新的遊戲更新，玩家們期待自己喜愛的角色可以復活，繼續冒險。 / 一位知名藝術家的展覽讓早已消失的藝術風格得以復活，吸引了許多愛好者前來欣賞。 / 隨著生態保護的推廣，許多瀕臨絕種的動植物在自然中逐漸復活，讓人感到欣慰。 / 現代音樂中融入懷舊元素，使得過去的音樂風格得以復活，並受到年輕人的喜愛。  / 在科技的幫助下，早已失傳的手工藝技巧正在被復活，讓更多人了解到這項珍貴的文化遺產。  / 這個由慈善機構推動的項目，旨在復活社區中的傳統節慶，重拾人們之間的連結。  / 隨著國際關注的增加，曾經被忽視的小語言文化也在努力中逐漸復活，展現其獨特魅力。  / 在體育賽事中，老牌球隊的崛起讓球迷感到欣喜，彷彿看到了隊伍的精神再次復活。  / 現在的電影市場中，經典動畫角色被重新塑造，讓這些 beloved figures 在螢幕上復活，吸引新一代觀眾。,vp-i,復活的希望 / 文化復活 / 不死鳥復活 / 再度復活 / 死灰復燃 / 努力復活 / 嘗試復活 / 生意復活 / 事業復活 / 復活的計劃
841,附帶或額外加上。[例]附加條款、附加價值,附加,"To add or attach something in addition to what is already present; often refers to extra items, clauses, or conditions.",附帶或額外加上。,這個產品的價格不包含附加運費，顧客在結帳之前需先確認。 / 在報名參加課程時，學校會提供附加的教材和學習資源。 / 這份合約中有附加條款，要求雙方在合作期間保持定期聯繫。 / 飯店的房價會根據季節變動，有時還會收取附加的服務費。 / 若您選擇這個套餐，將享有附加的免費升級服務。 / 這家航空公司對於超重行李會收取一定的附加費用，顧客需提前了解相關政策。 / 這款軟體的基本版本免費，但其附加功能需要付費訂閱。 / 在網路購物時，顧客應注意是否有附加的稅金，這會影響最終的支付金額。 / 此專案的投標文件中須包含附加的技術說明，以便審核時能夠更全面地了解方案。 / 參加這次會議的嘉賓，除了主題演講外，還會有附加的圓桌討論環節。 / 消費者在選擇保險產品時，應仔細閱讀附加條款，以免日後產生糾紛。,va-t,附加費用 / 附加服務 / 附加條款 / 附加價值 / 附加成本 / 附加說明 / 附加功能 / 附加選項 / 附加資訊 / 附加責任
842,腐壞潰爛。[例]這些水果一直壓在箱底，早就腐爛發霉了。,腐爛,To rot or decay; to become spoiled or overripe.,物體因為長時間保存不當而產生變化，變得沒有形狀，通常伴隨著散發出難聞的氣味。,餐廳裡的食物如果保存不當，很容易就會腐爛，影響顧客的健康。 / 在夏天的高溫下，露天擺放的水果很快就會腐爛，產生難聞的氣味。 / 這位農夫每天都檢查他的蔬菜，確保沒有腐爛的部分被摘進市場。 / 如果腐爛的葉子不及時清理，將會吸引蟲害，影響整個花園的健康。 / 腐爛的果實在樹下放了太久，吸引了許多蜜蜂和蒼蠅前來。 / 如果不及時處理，冰箱裡的食材可能會因為潮濕而腐爛，浪費不少金錢。 / 因為遺忘在角落，家裡的幾個土豆已經開始腐爛，變得黏糊糊的。 / 老師提醒學生，要定期清理課桌上的食物殘渣，以免腐爛產生異味。 / 如果花盆裡的土壤長期潮濕，根部可能會因缺氧而腐爛，影響植物生長。 / 這批運輸過來的海鮮因為處理不當，部分已經開始腐爛，須丟棄以保持品質。 / 腐爛的垃圾如果不及時清理，會對環境造成嚴重污染，影響周遭的生態。,vp-i,腐爛的食物 / 腐爛的蔬菜 / 腐爛的肉類 / 腐爛的水果 / 腐爛的細菌 / 一堆腐爛的垃圾 / 腐爛的葉子 / 腐爛的根部 / 腐爛的果實 / 腐爛的情況
843,福祉、利益。[例]公司若能重視員工福利，必能招攬更多更好的人才。,福利,Welfare; benefits or interests provided to promote well-being.,福祉和利益的總和，通常指的是人們在生活中所獲得的有利條件和待遇。,在新年度的員工大會上，經理宣布將提升員工的福利待遇。 / 如果一家公司的福利制度良好，員工的工作滿意度自然會提高。 / 許多人認為，提供適當的福利是吸引人才的一個重要因素。 / 社會上對於福利政策的討論越來越熱烈，尤其是在疫情之後。 / 員工福利不僅包括薪資，還有健康保險和退休金計畫。 / 大學為了吸引更多學生，開始提供更好的住宿福利。 / 在最近的調查中，員工表示對公司提供的福利選擇感到滿意。 / 政府推出的新福利政策，旨在幫助低收入家庭改善生活條件。 / 隨著競爭的加劇，越來越多的企業開始重視提升員工的福利水平。 / 福利制度的透明度對於增強員工的信任感非常重要。 / 農村的社會福利改善計劃，將有助於提高當地居民的生活質量。,n,員工的福利 / 政府的福利 / 社會福利政策 / 提供福利 / 增加福利 / 改善福利 / 保障福利 / 享受福利 / 良好的福利 / 充足的福利
844,被俘的人。[例]交戰雙方約定近日內交換俘虜。,俘虜,A captive; a prisoner of war.,被抓住的敵人。,在這場激烈的戰鬥中，敵軍損失慘重，甚至還有數名俘虜被送回基地。 / 軍方計劃在和平談判期間，釋放一些俘虜以顯示誠意。 / 藉著追蹤敵軍行動，我方成功俘虜了幾名重要情報官。 / 交換俘虜的協議使雙方緊張的關係稍微緩和了一點。 / 雖然戰爭帶來了無法估量的損失，但人道主義仍然要求善待每一位俘虜。 / 一名俘虜被拋棄在戰場上，他艱難地尋找回家的路。 / 敵軍的指揮官決定投降，以免更多士兵成為俘虜。 / 俘虜的待遇受到國際法的規範，確保他們不會遭受不必要的虐待。 / 在戰鬥結束後，雙方開始討論如何處理大量的俘虜問題。 / 一位記者深入前線，報導了俘虜面臨的艱難境遇與他們的心聲。 / 針對俘虜的審訊，情報部門希望能揭露敵軍的計劃與動向。,n,一名俘虜 / 軍隊的俘虜 / 戰場上的俘虜 / 敵方的俘虜 / 交換俘虜 / 釋放俘虜 / 成為俘虜 / 被俘虜 / 俘虜的待遇 / 俘虜的情況
844,擄獲、擒獲。[例]盟軍在此次戰役中大獲全勝，俘虜敵軍數千人。,俘虜,"To capture or seize prisoners, especially in a military context.",擄獲或擒獲敵人或對手，通常指在戰爭或衝突中取得的成果。,在這場激烈的戰鬥中，士兵們成功俘虜了數十名敵軍。 / 盟軍的指揮官下令，要好好審問這些俘虜，獲取他們的情報。 / 被俘的士兵感到十分沮喪，他們失去了繼續戰鬥的機會。 / 俘虜在營地裡受到監管，他們的生活條件尚可，但仍然渴望自由。 / 有些俘虜在戰後被遣返回家，其他人則選擇留在當地定居。 / 當軍隊俘虜敵軍時，他們通常會仔細記錄俘虜的身份和戰鬥經歷。 / 在戰爭結束後，國際法對俘虜的待遇有明確的規定，以保障他們的人權。 / 這名俘虜以流利的語言向官員們講述了戰鬥的經過，讓人們驚訝不已。 / 大量的俘虜被轉移到安全地點，以防止他們逃脫或遭受意外傷害。 / 俘虜的心理狀態因戰爭的殘酷而變得複雜，許多人需要專業的心理輔導。 / 在與敵軍的接觸中，這位指揮官展現出非凡的勇氣，成功俘虜了他最大的對手。,n,一名俘虜 / 敵軍俘虜 / 俘虜敵人 / 成為俘虜 / 拯救俘虜 / 處理俘虜 / 可怕的俘虜 / 大量俘虜 / 在戰鬥中俘虜 / 自願俘虜
