word,number,old_definition,translation,definition,example_sentences,part_of_speech,collocations,pinyin,zhuyin,problematic_words
涉水,6826,在淺水中行走渡過。如：「颱風帶來豪雨，造成低窪路面積水，許多民眾只好涉水而過。」,To wade through shallow water.,在淺水中行走渡過。,颱風過後，許多人不得不涉水尋找安全的避難所。 / 在村莊裡，孩子們經常涉水玩耍，享受夏天的快樂。 / 這條河水位上升後，村民們只好涉水而過，把農具搬到高處。 / 在極端氣候的影響下，城市的低窪地區常常需要居民涉水通行。 / 老人在大雨中冒險涉水，希望能早點回到家中。 / 他們為了搶救被困的動物，不得不涉水進入危險的區域。 / 雨季來臨時，學校附近的道路經常積水，學生們只好涉水上學。 / 在山區探險時，我們也遇到需要涉水過小溪的挑戰。 / 為了尋找失散的家人，他不得不涉水穿越那些危險的淺灘。 / 志工們在救災行動中，不怕艱險，勇敢涉水幫助受災居民。 / 在大雨過後，許多登山客為了繼續他們的旅程，只能涉水而行。,va-i,涉水而過 / 涉水的過程 / 大雨過後涉水 / 冒雨涉水 / 小心涉水 / 嚴重涉水 / 不得不涉水 / 涉水的情況 / 涉水的困難 / 涉水的安全,shèshuǐ,ㄕㄜˋㄕㄨㄟˇ,"災, 艱險, 農具, 窪, 水位, 失散, 救災, 淺灘, 冒雨"
奢望,6827,過分的希望。[例]我從來不敢奢望將來能夠大富大貴。,Excessive or unrealistic hope; a desire that is unlikely to be fulfilled.,過分的希望，通常難以實現。,有些人對於這段感情抱持著奢望，期望一切能夠回到從前。 / 這些奢望不僅讓他失望，也讓他更加珍惜現有的生活。 / 他知道這只是一個奢望，但心中仍然希望能夠實現。 / 隨著年齡的增長，對於奢望的看法變得更加現實和成熟。 / 她的朋友經常勸她不要對未來有過高的奢望，要學會接受現實。 / 她在努力追求理想的同時，也意識到奢望過高可能帶來的失落感。 / 每當夜深人靜時，他會默默地許下那些奢望，希望能有奇蹟發生。 / 對於奢望成為一名成功作家的夢想，雖然面對許多挑戰，她仍然不願意放棄。 / 他明白奢望與目標的區別，於是開始專注於可實現的計劃。 / 在經歷了種種挫折後，她開始反思自己的奢望，尋找更實際的生活方向。 / 每次面對困難時，他都會記住這些奢望幸福，激勵自己不斷向前邁進。,n,奢望幸福 / 奢望成功 / 奢望自由 / 奢望愛情 / 奢望財富 / 奢望快樂 / 奢望平靜 / 奢望未來 / 奢望成就 / 奢望理想,shēwàng,ㄕㄜ ㄨㄤˋ,"記住, 感, 現有"
涉嫌,6828,有涉及的嫌疑。[例]他因涉嫌走私毒品而遭到警方的逮捕。,To be suspected of involvement in a crime or wrongdoing.,有涉及某種不正當行為的嫌疑。,警方正在調查他涉嫌詐欺的案件。 / 她因涉嫌盜竊而被警方召喚詢問。 / 該公司涉嫌涉及環境污染，因此被環保署開罰。 / 他在一次聚會中被指控涉嫌販賣違禁品。 / 媒體報導指出，這名運動員涉嫌在比賽中作弊。 / 警方正在調查他涉嫌販賣毒品的案件。 / 她因涉嫌洗錢而遭到國際調查機構的關注。 / 據說這位明星涉嫌逃稅，相關部門已展開調查。 / 這名男子涉嫌謀殺，警方已對他展開詳細的審訊。 / 這家銀行因涉嫌違規放貸而面臨嚴重的法律後果。 / 據報導，這名政客涉嫌賄賂官員，事件引起了社會的廣泛關注。,vs-t,涉嫌詐欺 / 涉嫌走私 / 涉嫌逃稅 / 涉嫌盜竊 / 涉嫌販賣 / 涉嫌謀殺 / 涉嫌強姦 / 涉嫌毒品 / 涉嫌賄賂 / 涉嫌洗錢,shèxián,ㄕㄜˋㄒㄧㄢˊ,"竊, 違禁, 貸, 環保署, 逃稅, 政客, 警"
設限,6829,設定範圍、界限。[例]老闆對這個企劃案設限太多，以致推行起來困難重重。,To set limits or boundaries; to establish restrictions.,設定範圍或界限，使事情受到一定限制。,"這個產品的使用說明書裡，設限了年齡層，以確保兒童安全。 / 這次的比賽，主辦單位對參賽者的年齡設限，只有十八歲以下的選手能參加。 / 因為安全原因，這個遊樂設施設限了最低身高，不能低於一米四十。 / 在這次的招聘中，企業設限了應徵者的工作經驗，以提高面試的效率。 / 這項研究對參加者的健康狀況設限，只有符合特定條件的人才能參與。 / 為了控制預算，這次的專案經費設限，使得團隊必須更精打細算。 / 這款社交軟體的使用條款中設限了用戶的個人資料分享，以保護隱私。 / 由於課程內容的專業性，這門課程對學員的背景設限，必須具有相關的學位。 / 在這次的環保活動中，主辦方設限了參與人數，以確保活動的安全與效果。 / 為了提升學習效率，這個在線學習平台對免費使用的時間設限，鼓勵學生訂閱付費方案。 / ""對於這項投資計畫，股東設限了最低投入金額，這是為了設限條件以確保資金的有效運用。""",va-t,設限範圍 / 設限指標 / 設限條件 / 設限時間 / 設限計畫 / 設限對象 / 設限內容 / 設限方式 / 設限目標 / 設限措施,shèxiàn,ㄕㄜˋㄒㄧㄢˋ,"招聘, 參賽, 訂閱, 精打細算, 遊樂"
設宴,6830,設置宴席請客。《三國演義》第三回：「卓乃於省中設宴，會集公卿。」《五代史平話．梁史．卷上》：「巢受命大喜，按桑門劍誓師道：『今日之事皆賴諸君同心戮力，共成伯業。』宰牛設宴。」,To set up a banquet and invite guests.,設置宴席，邀請客人。,為了慶祝他的升遷，朋友們在家裡設宴款待他。 / 在新年的晚上，家裡的長輩會設宴，讓全家人團圓一起慶祝。 / 公司年終的時候，經理會設宴招待所有的員工，感謝大家一年的辛苦付出。 / 他的婚禮上，親友們齊聚一堂，設宴祝福這對新人。 / 在畢業典禮後，許多同學一起設宴，回憶在校的美好時光。 / 為了感謝合作夥伴的支持，公司特地設宴邀請他們參加。 / 在中秋節的時候，家裡會設宴，品嚐月餅和賞月，共享節日的喜悅。 / 為了慶祝父母的結婚紀念日，孩子們特意設宴，讓家庭充滿溫暖和愛意。 / 在朋友的生日派對上，大家一起設宴，享受美食和快樂的時光。 / 當地社區舉辦活動時，會設宴招待參與的居民，以增進彼此的聯繫。 / 在農曆新年期間，各家各戶都會設宴，祈求來年平安順利。,va-t/N,設宴邀請 / 設宴款待 / 設宴慶祝 / 設宴招待 / 設宴聚會 / 設宴賓客 / 設宴議程 / 設宴菜單 / 設宴地點 / 設宴場合,shèyàn,ㄕㄜˋㄧㄢˋ,"來年, 意, 議程, 年終, 齊聚, 校, 紀念日"
深奧,6831,艱深。[例]這本書內容深奧難懂，所以銷路不很理想。,Profound and difficult to understand; challenging to comprehend due to complexity.,艱深難懂，通常指內容或道理深奧不易理解。,這篇文章探討的主題非常深奧，讓我讀了好幾遍還是沒完全理解。 / 她的畫作表現出深奧的情感，觀眾看了都感到震撼。 / 這部電影的劇情雖然簡單，但隱含的深奧道理讓人深思。 / 教授的演講內容非常深奧，需要具備一定的基礎才能跟得上。 / 當他談到人生的深奧問題時，整個教室都靜悄悄的，生怕打擾了他的思路。 / 這本書的深奧學問，讓許多讀者感到敬畏和渴望探索的心情。 / 這首詩的表達意圖深奧，需要仔細品味才能感受到其中的美。 / 她對哲學的見解非常深奧，不少人都願意向她請教。 / 學習這門學科的過程中，我發現許多概念都隱藏著深奧的邏輯。 / 他在討論歷史時提到的深奧理論，讓人對過去有了全新的認識。 / 老師所講的深奧的道理，讓我對科學產生了更深刻的興趣。,vs-adj,深奧的思想 / 深奧的道理 / 深奧的理論 / 深奧的問題 / 深奧的知識 / 深奧的學問 / 深奧的概念 / 深奧的哲學 / 深奧的真理 / 深奧的意義,shēn'ào,ㄕㄣˉㄠˋ,"全新, 難懂, 生怕, 艱深"
身敗名裂,6832,地位喪失，名譽掃地。形容人澈底失敗。[例]他因嗜賭成性，而落得身敗名裂，家破人亡的下場。,To be utterly defeated and lose one's reputation; one's status and fame are both destroyed as a result of failure.,地位喪失，名譽掃地。形容人徹底失敗。,他的一番謊言揭穿後，讓他身敗名裂，失去了所有的朋友。 / 在商場上，一些不誠實的競爭手法會讓企業身敗名裂，損失慘重。 / 由於貪污的消息曝光，這位官員最終身敗名裂，無法繼續他的公職生涯。 / 他原本是一位受人尊敬的教授，但因為學術不端而身敗名裂。 / 因為身敗名裂的醜聞，這位明星不得不退出娛樂圈，過上低調的生活。 / 忽視法律後果的他，因為身敗名裂，失去了事業和家庭。 / 她一直以來的努力與成就，因為一個小誤會而瞬間化為泡影，最終身敗名裂。 / 他在體育界的好名聲，因為藥物醜聞而身敗名裂，再也無法翻身。 / 在社交場合中，他的不當言論讓他身敗名裂，失去了許多合作的機會。 / 她的品德遭到質疑，導致她身敗名裂，從此退出了社會的聚光燈。 / 在該事件被曝光之後，這位企業家迅速身敗名裂，不得不面對法律的制裁。,idiom,身敗名裂的結局 / 身敗名裂的後果 / 因為身敗名裂 / 身敗名裂的故事 / 遭遇身敗名裂 / 身敗名裂的原因 / 身敗名裂的瞬間 / 身敗名裂後 / 終於身敗名裂 / 從身敗名裂中重新站起,shēnbàimíngliè,ㄕㄣ ㄅㄞˋ ㄇㄧㄥˊ ㄌㄧㄝˋ,"站起, 化為, 敗, 聚光, 公職"
身不由己,6833,被外力支配控制而失去自主的能力。[例]他之所以這麼做完全是身不由己，大家就別再責備他了！,Controlled by external circumstances and unable to act according to one's own will; acting involuntarily.,被外力支配和控制而失去自主能力。,他因為工作壓力大，常常感到身不由己，無法自由地支配自己的時間。 / 她的家庭期望讓他感到身不由己，最後選擇了父母希望她從事的職業。 / 在這場沒有輸贏的比賽中，他明白自己的表現身不由己，完全依賴隊友的發揮。 / 這份感情讓她感到身不由己，仿佛每一個選擇都被過去的經歷所牽絆。 / 面對突如其來的變故，他發現自己身不由己，必須迎接這個新的挑戰。 / 我身不由己，即使心中很矛盾，還是不得不答應他的請求。 / 在這個複雜的局面中，她感到身不由己，只能順應環境的變化而行。 / 他的生活因為外界的期望而變得身不由己，失去了追尋自我的自由。 / 在這段旅程中，過去的承諾讓他感到身不由己，無法偏離既定的路徑。 / 她在這場會議中發言時，感受到身不由己，心裡明白這是她職責所在。 / 身不由己的選擇讓他反思，究竟在生活中什麼才是真正的自由。,idiom,我身不由己 / 身不由己的状态 / 身不由己的选择 / 身不由己的生活 / 身不由己的处境 / 身不由己的感觉 / 身不由己的决定 / 身不由己的情绪 / 身不由己的原因 / 身不由己的局面,shēnbùyóujǐ,ㄕㄣ ㄅㄨˋ ㄧㄡˊ ㄐㄧˇ,"輸贏, 选择, 状态, 己, 处, 绪, 仿佛, 隊友, 境, 情, 决定, 觉, 感, 己身"
神采,6834,精神、風采。[例]神采飛揚,Liveliness and charm; a representation of one's spirit and demeanor.,精神與風采的總和，通常表現出來的狀態。,在舞台上，他神采飛揚，讓所有觀眾都為之動容。 / 今天的會議上，經理的神采奕奕，讓大家對未來的計畫充滿信心。 / 看到久未聯絡的朋友，她臉上立刻綻放出神采與笑容。 / 小孩子們在公園裡玩耍，無憂無慮的神采讓旁觀者也感到愉快。 / 在婚禮上，新郎新娘的神采焕發，彷彿整個世界都在祝福他們。 / 當他分享旅行的故事時，神采奕奕的眼神讓聽眾們都沉醉其中。 / 在體育比賽中，運動員們神采奮發，全力以赴展現最佳表現。 / 音樂會上，指揮的神采昂揚，帶領樂團演奏出動人的旋律。 / 每當老師講授有趣的知識時，學生們的神采奕奕充滿了學習的熱情。 / 農夫在田裡忙碌的身影，流露出一種勤勉工作後的神采與自豪。 / 這次的藝術展覽中，藝術家的神采活現，讓每一幅作品都充滿了生命力。,n,神采奕奕 / 神采飛揚 / 神采焕發 / 神采充沛 / 神采昂揚 / 神采活現 / 滿面神采 / 神采的神情 / 笑容的神采 / 良好的神采,shéncǎi,ㄕㄣˊㄘㄞˇ,"無憂無慮, 神采飛揚, 焕, 昂揚, 現, 總和"
神采奕奕,6835,形容人精神飽滿、容光煥發。[例]由於有充足的睡眠，加上適度的運動，使他每天總是顯得神采奕奕。,Lively and radiant; full of energy and enthusiasm.,形容人精神饱满，容光焕发。,經過長時間的休息和調養，她終於恢復健康，變得神采奕奕。 / 這張全家福照片中，大家都面帶笑容，看起來神采奕奕。 / 在晨跑後，他感到神采奕奕，充滿了活力和幹勁。 / 經過專業的美容護理，她的皮膚看起來光滑亮麗，神采奕奕。 / 在這次表演中，舞者們以精湛的技藝展現出神采奕奕的風采。 / 每天早上，他都會喝一杯新鮮的果汁，這讓他神采奕奕，精神十足。 / 在聚會上，老同學們聊起往事，個個都神采奕奕，彷彿回到了青春歲月。 / 經過幾個小時的冥想，她的心靈得到了平靜，整個人看起來神采奕奕。 / 在陽光的照射下，他的笑容格外燦爛，讓人感受到一種神采奕奕的氣息。 / 隨著新年到來，孩子們的期待和歡樂讓整個家庭充滿了神采奕奕的氛圍。 / 每天都保持適度運動，讓他即使年過六旬，依然神采奕奕，充滿活力。,idiom,每天神采奕奕 / 看起來神采奕奕 / 讓人神采奕奕 / 照顧神采奕奕 / 保持神采奕奕 / 感覺神采奕奕 / 顯得神采奕奕 / 活得神采奕奕 / 依然神采奕奕 / 笑著神采奕奕,shéncǎiyìyì,ㄕㄣˊㄘㄞˇㄧˋㄧˋ,"晨跑, 饱, 護理, 福, 满, 焕, 容光, 幹勁, 发, 面帶笑容"
