word,number,old_definition,translation,definition,example_sentences,part_of_speech,collocations,pinyin,zhuyin,problematic_words
變故,3926,意外發生的災難、事故。[例]他自遭逢這次變故後，變得很憔悴。,An unexpected disaster or incident; a term used to describe an unforeseen event that disrupts normal circumstances.,意外發生的災難或事故。,這個家庭在父親去世後，經歷了巨大的變故，讓他們的生活品質大幅下降。 / 當她聽到朋友家發生重大變故的消息時，立刻前去探望，想要提供一些幫助。 / 突然的變故讓他們重新審視自己的生活，開始計劃未來的方向。 / 這部電影講述了一個人在面對變故後，如何找到內心平靜與希望的故事。 / 他在面對變故時，展現出了非凡的勇氣和堅韌。 / 變故讓他失去了原本的生活重心，但也促使他尋找新的興趣和志向。,n,一場變故 / 突然的變故 / 重大變故 / 遇到變故 / 面對變故 / 被變故打擊,biàngù,ㄅㄧㄢˋㄍㄨˋ,
變化多端,3927,變化繁多，難以預測。[例]中國菜的作法真是變化多端，除煎、煮、烤、炸以外，還可清蒸。,Diverse and ever-changing; marked by a wide range of variations and unpredictability.,變化繁多，難以預測。,中國菜的作法真是變化多端，除煎、煮、烤、炸以外，還可清蒸。 / 天氣變化多端，今天雖然晴天，但明天可能就會下大雨。 / 在職場上，工作的挑戰變化多端，需要我們隨時調整自己的策略。 / 這位歌手的音樂風格變化多端，都樂壇帶來了獨特的聽覺饗宴。 / 詐騙集團的手法變化多端，讓受害者在不知不覺中落入精心設計的陷阱。 / 生活給我們的挑戰變化多端，使我們逐漸成為更強大的人。,idiom,天氣變化多端 / 情況變化多端 / 作法變化多端 / 挑戰變化多端 / 手法變化多端 / 氣候變化多端,biànhuà duōduān,ㄅㄧㄢˋㄏㄨㄚˋ ㄉㄨㄛ ㄉㄨㄢ,"饗宴, 落入, 清蒸, 樂壇"
變幻,3928,變化多端，不可推測。[例]變幻莫測、變幻無常,Unpredictable and subject to change; often used to describe situations or phenomena that are constantly shifting and difficult to anticipate.,變化多端，不容易預測。,這個藝術家的作品色彩變幻無窮，讓觀眾如置身夢境。 / 國際局勢瞬息萬變、變幻莫測，令人難以預料。 / 不論國際風雲如何變幻，這兩個國家雖未結盟，卻始終是坦誠相待、相互依靠的好夥伴。 / 變幻莫測的國際局勢讓航空公司面對巨大的經濟壓力。 / 在日落時，天空的色彩變幻，吸引了無數攝影師前來捕捉這一瞬間。 / 每當變幻的風景出現在眼前，總讓人感嘆生命的多彩與變遷。,vp-i,變幻莫測 / 變幻無常 / 變幻不定 / 變幻無窮 / 風雲變幻 / 變幻的色彩,biànhuàn,ㄅㄧㄢˋㄏㄨㄢˋ,"相待, 測, 彩, 定"
邊疆,3929,邊境附近的區域。[例]邊疆民族,A border area; a region located near the border.,邊境附近的區域，通常指的是與他國接壤的地方。,政府制定了一系列政策，以加強邊疆地區的發展。 / 當地居民與傳統文化的緊密聯繫，使邊疆地區充滿了獨特的人文氣息。 / 邊疆地區的語言多樣性反映了這裡悠久的歷史與豐富的文化交融。 / 邊疆民族的友好合作，促進了區域內的經濟交流與文化互動。 / 在邊疆地區，許多人從事農業和牧業，為國家的糧食安全做出了重要貢獻。 / 政府加強了邊疆安全的巡邏，以保護當地居民的生活與財產。,n,邊疆民族 / 邊疆地區 / 邊疆政策 / 邊疆安全 / 邊疆歷史 / 邊疆問題,biānjiāng,ㄅㄧㄢ ㄐㄧㄤ,"農, 牧, 接壤"
變局,3930,動亂不安定，隨時會有變化的局勢。[例]處在這種動盪不安的變局裡，更要莊敬自強，處變不驚。,"A situation of turmoil and instability, characterized by constant change and uncertainty.",動亂不安定，隨時會有變化的局勢。,在政治和經濟的變局中，企業必須靈活調整策略。 / 透過與國際夥伴的合作，可以更有效地應對當前的經濟變局。 / 隨著科技的迅速發展，市場的變局給傳統產業帶來了挑戰。 / 這位領導者擁有敏銳的洞察力，能在變局中找到新的機會。 / 在變局中，企業需建立應變計畫，以降低潛在風險。 / 在國際政治變局中，各國必須謹慎調整外交政策，以維護自身利益。,n,在變局中 / 面對變局 / 應對變局 / 政治變局 / 把握變局 / 經濟變局,biànjú,ㄅㄧㄢˋㄐㄩˊ,
編排,3931,報刊、書籍或節目的編輯、排版或排演。[例]這本書的編排很活潑。,"To arrange and organize the editing and layout of publications, books, or programs.",對報刊、書籍或節目的內容進行編輯、整理和排版，使其呈現出良好的效果。,編輯需要花費時間編排文本，以確保內容的結構和風格都合適。 / 書籍的編排對於讀者的閱讀體驗非常重要，好的編排能讓內容更容易理解。 / 獨特的編排設計使這本雜誌的每一個葉面都充滿了驚喜與藝術感。 / 文學作品的編排常常反映出作者的創作風格，讓讀者更深入地體會作品的內涵。 / 這本雜誌的編排風格不僅美觀，還能讓讀者輕鬆找到感興趣的文章。 / 編排技巧的提升，讓這群初出茅廬的編輯展現出更高的專業水準。,n,編排設計 / 編排藝術 / 編排風格 / 編排格式 / 編排技巧 / 編排效果,biānpái,ㄅㄧㄢ ㄆㄞˊ,"感興趣, 初出茅廬, 感, 排版"
編排,3931,依照次序排列。[例]編排隊形,To arrange or schedule in order.,依照一定的次序進行排列。,我們的社團活動需要好好編排時間，以便每個成員都能參加。 / 這次音樂表演的節目編排非常用心，讓觀眾感受到不一樣的視聽享受。 / 她花了很長時間編排這部舞蹈劇，力求每個動作都能完美呈現。 / 這次會議的議程編排得當，使得討論能夠順利進行，各項議題均得到充分探討。 / 運動賽事的日程編排十分緊湊，以確保所有比賽都能在預定時間內完成。 / 她在編排這本書的章節時，考慮到了讀者的閱讀習慣，使內容更加易於理解。,va-t,編排隊形 / 編排活動 / 編排行程 / 編排時間 / 編排順序 / 編排計畫,biānpái,ㄅㄧㄢ ㄆㄞˊ,"編排隊, 形, 日程, 劇, 議程, 賽事"
鞭炮,3932,編連成串的炮竹。[例]每到除夕夜，鞭炮聲即此起彼落。,"Firecrackers; A string of firecrackers, often set off to celebrate during festivals, such as the New Year.",編連成串的炮竹，通常在慶祝時或特定節日使用。,無論是在婚禮上還是在農曆新年，鞭炮的響聲總能帶來喜慶的氛圍。 / 有些地方的鞭炮聲響到凌晨，讓人感受到節日的熱情與活力。 / 在農曆新年期間，街道上總是可以聽到鞭炮聲此起彼落，營造出喜慶的氛圍。 / 放鞭炮時，大人們總是提醒孩子們要注意安全，以免發生意外。 / 鞭炮的煙霧彌漫在空氣中，讓人不禁回想起童年時的快樂回憶。 / 在某些文化中，燃放鞭炮不僅是慶祝，更是一種祝福的表達方式。,n,一串鞭炮 / 鞭炮聲 / 放鞭炮 / 燃放鞭炮 / 禁放鞭炮 / 鞭炮齊鳴,biānpào,ㄅㄧㄢ ㄆㄠˋ,"禁, 炮竹, 成串, 燃放, 喜慶"
編入,3933,,"To transfer or integrate into a new category, group, or system.",將某人或某物從一個群體或系統轉到另一個群體或系統，通常是指轉換學校、班級或職位。,為了方便管理，新進員工都會被編入公司的培訓計劃。 / 尚未編入資料庫的顧客信息，將無法享受優惠服務。 / 當我們的系統更新後，舊有的項目需要被編入新的分類中。 / 學校的音樂課程會根據學生的興趣和專長，將之編入不同的樂器小組。 / 為了提升團隊合作，我們計劃將新成員編入現有的專案小組。 / 這本書的參考文獻已經編入最新的學術資料庫中，方便讀者查詢。,va-t,編入的學生名單 / 編入的課程 / 編入系統 / 編入資料 / 編入選項 / 編入清單,biānrù,ㄅㄧㄢ ㄖㄨˋ,"現有, 尚未, 資料庫"
變色,3934,物品的顏色或臉色改變。[例]這塊抹布用得都變色了。,To change color; to indicate an alteration in hue or appearance.,物品的顏色或人的臉色改變。,當溫度變化時，這種特殊的顏料會迅速變色。 / 在秋天，樹葉會逐漸變色，從綠色變成金黃或紅色。 / 昨天晚上，舞台上的燈光隨著音樂的節奏不停地變色，讓表演更加精彩。 / 我發現這些水果放久了會逐漸變色，可能是熟透了。 / 這幅畫的顏料在陽光下會隨之變色，讓作品更具動感。 / 溫度升高時，這種特殊材料會隨之變色，提醒人們注意防曬。,vp-i,衣服變色 / 風雲變色 / 變色龍 / 隨之變色 / 永不變色 / 逐漸變色,biànsè,ㄅㄧㄢˋㄙㄜˋ,"隨, 防曬, 永, 顏料, 金黃"
便條,3935,沒有正式規格，隨意書寫的簡便紙條。[例]他把偶發的靈感，順手寫在便條上。,A note; a casual and informal message written on a piece of paper.,沒有正式規格，隨意書寫的簡便紙條。,他在便條上寫下明天的會議時間，讓大家不會忘記。 / 她常常在便條上記錄靈感，隨時隨地都能捕捉創意。 / 即使留下的是簡單的便條，也能讓收件人感受到發件人的關心。 / 他在便條紙上寫下今天的待辦事項，方便自己隨時查看。 / 雖然便條內容簡短，但卻傳達了他對朋友的祝福。 / 她用便條紙寫下了旅行的行程安排，以便隨時查閱。,n,便條紙 / 寫便條 / 留下便條 / 便條內容 / 手寫便條 / 便條格式,biàntiáo,ㄅㄧㄢˋㄊㄧㄠˊ,"收件, 發件"
遍野,3936,到處，遍布原野。如：「那個地區遭受強烈地震之後，災民遍野，引起了世界各國的關切。」《三國演義》第一三回：「是歲大荒，百姓皆食棗菜，餓莩遍野。」《儒林外史》第一四回：「一處是桃柳爭妍，一處是桑麻遍野。」,A field or area that is vast and widespread; used to indicate that something is extensive and covers a large area.,到處都是，遍布原野。,經過這場暴雨，河岸的花瓣隨風飄散，讓一整片草地看起來花香遍野。 / 一到春天，家鄉的山上就會開滿蒲公英，漫山遍野一片金黃。 / 當春風拂過，田野裡的青草青翠柔嫩，隨著風浪起伏，讓人感受到生機遍野。 / 侵略軍佔領村莊，炸開堤壩，一夜之間水淹數十里哀鴻遍野，讓人慘不忍睹。 / 封建社會時期，每逢災年，百姓饑寒交迫，餓殍遍野，慘不忍睹。 / 在舊社會，每逢水旱戰亂，人民就被迫四處逃亡，哀鴻遍野，一片淒涼。,n,哀鴻遍野 / 漫山遍野 / 餓莩遍野 / 血跡遍野 / 災民遍野 / 屍首遍野,biànyě,ㄅㄧㄢˋㄧㄝˇ,"災民, 開滿, 河岸, 蒲公, 交迫, 莩, 隨, 春風, 柔, 被迫, 漫山遍野, 堤, 壩, 青草, 災年, 花瓣, 旱, 饑, 英, 殍, 寒, 金黃, 水淹, 哀鴻"
變異,3937,由基因或環境造成的個體間遺傳性或非遺傳性的差異。[例]人類的體型由小變大，也慢慢的直立起來，正是進化歷程中所產生的變異。,A variation; a difference or change caused by genetic or environmental factors.,由基因或環境造成的個體間遺傳性或非遺傳性的差異。,隨著時間的推移，物種在不同環境中所產生的變異，讓它們更適應於各自的生存條件。 / 在這次的遺傳學研究中，科學家發現了某些植物基因的變異，可能導致它們對極端氣候的抵抗力提高。 / 在演化過程中，生物的變異驅動了物種的多樣性，並形成了今天我們所見的豐富生態系統。 / 當前的研究顯示，人類的基因變異對於某些疾病的易感性有重要影響，這使得個體間的健康風險存在顯著的差異。 / 農業專家指出，作物中存在的基因變異，可能為應對未來食物安全問題提供新的解決方案。 / 雜交實驗中的基因變異，讓研究人員可以創造出具有更高產量的新品種，推動了農業技術的進步。,n,基因變異 / 遺傳的變異 / 生物的變異 / 物種變異 / 產生變異 / 顯著的變異,biànyì,ㄅㄧㄢˋㄧˋ,"農, 雜交"
貶抑,3938,給予不好的評價並加以冷落。[例]他雖有才華，卻處處遭人貶抑。,"To belittle, denigrate, or disparage someone, often in a condescending manner.",給予不好的評價並冷落。,他在會議上的發言遭到貶抑，讓原本應該團結的團隊氣氛變得尷尬。 / 在網路上，有些人在評論區常常貶抑別人的努力，這讓人感到很不舒服。 / 他雖然努力工作，但主管經常貶抑他的表現，讓他失去了信心。 / 他常常因為受到貶抑而自我懷疑，導致他在工作上始終無法發揮潛力。 / 即使她的才能受到專業人士認可，身邊的朋友卻時常貶抑她，讓她感到孤獨。 / 他在辯論賽中表現出色，但評審卻貶抑他的觀點，讓他感到失落和困惑。,va-t,貶抑自己 / 貶抑之詞 / 貶抑他人 / 貶抑問題 / 貶抑現象 / 受到貶抑,biǎnyì,ㄅㄧㄢˇㄧˋ,"評委, 賽"
編造,3939,憑空杜撰、捏造。[例]編造謊言,To fabricate or concoct; to make up something untrue.,憑空杜撰或捏造虛假的事情。,他編造的故事讓所有人都感到驚訝，但也有些人懷疑其中的真實性。 / 對於那些編造歷史事件的人，我們必須保持警覺，不能輕易相信他們的說法。 / 這份報告如果是編造的，將會對公司的信用造成嚴重的損害。 / 這篇文章被指控編造了事實，導致讀者對事件產生了誤解。 / 該報憤然否認了曾為增加銷售量而編造故事的指控。 / 他的謊言編造得非常巧妙，以至於連專業人士也被他騙過。,va-t,編造謊言 / 編造故事 / 編造事實 / 編造資料 / 編造證據 / 編造經歷,biānzào,ㄅㄧㄢ ㄗㄠˋ,"憤然, 報, 銷售量"
辯證,3940,辯析論證。[例]具備高度的辯證能力，才能成為一名出色的律師。,"Dialectical; relating to the art of reasoning and argumentation, involving the analysis and synthesis of opposing viewpoints.",具備分析和論證的能力，能夠清晰地看出事物之間的關係，並理解對立面。,社會問題的解決常需要透過辯證思維來分析各種可能的影響因素。 / 辯證能力的提升，有助於提升我們在討論中的說服力和理性。 / 具備高度的辯證能力，才能成為一名出色的律師。 / 運用辯證方法，我能從不同角度看待問題，找到最合適的解決方案。 / 辯證思維是指在複雜問題中進行矛盾分析，尋求矛盾的合理解決方法的思維方式。 / 學會辯證思維，不僅能提高理論水平，還能在實踐中增強應對挑戰的能力。,vs-i/N,辯證思維 / 辯證關係 / 辯證分析 / 辯證方法 / 辯證邏輯 / 辯證觀點,biànzhèng,ㄅㄧㄢˋㄓㄥˋ,有助
